Depth,Source_abbrev,Latitude,Longitude,Sample,Material,Organics,Device,PO4_cb,Deployment_d,Biogenic,Comments,Mesh,Rate_mass,Size,Temp_woa,Sal_woa,TA_cb,DIC_cb,Doxy_woa,Pressure,pH_insitu_cb,Omega_calc23,Omega_use,Size_num,Deployment_d,Material_num,Device_num,inorg_treated,Mesh,Method_num
3598.0,HE78,32.37,-55.0,Reagent Calcite,Calcite,False,True,1.28995517801573,79.0,False,"precipitated crystals, size: 10-53 um",0.6,0.0,XXS,2.522352799208052,34.916794653644224,2328.58994276713,2171.12198552074,263.1701339800362,3654.598464490384,7.93791921886785,1.1318211343927205,1.1318211343927205,2.0,79.0,0,1,0.0,0.6,0
5518.0,HE78,32.37,-55.0,Reagent Calcite,Calcite,False,True,1.47710566646226,79.0,False,"precipitated crystals, size: 10-53 um",0.6,0.7278481012658228,XXS,2.1726621649194624,34.86592362935898,2345.50899772267,2195.71594324718,253.1547993028136,5629.567176227875,7.84359735893844,0.7227737343586801,0.7227737343586801,2.0,79.0,0,1,0.0,0.6,0
627.5,T81,4.0,-82.0,Foraminifera,Calcite,True,False,3.07499725314726,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.0455284552845528,L,6.920652857076926,34.60711564572793,2321.26866040295,2301.54613882989,16.75948737016641,631.9450620493393,7.60067527728082,1.0006215362474271,1.0006215362474271,6.0,123.0,0,0,2.0,100.0,0
649.9,T81,4.0,-82.0,Foraminifera,Calcite,True,False,3.06709273698417,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.0373983739837398,L,6.724046124481808,34.603706743918174,2323.12994077282,2301.20635689297,21.26549632924844,654.53923730938,7.60869225814056,1.0071272958792203,1.0071272958792203,6.0,123.0,0,0,2.0,100.0,0
1266.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,3.05147088984755,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.040650406504065,L,3.7259821325747016,34.61157161486655,2378.20928839378,2341.74890562985,61.06373096648627,1277.0336047972994,7.67114097888654,0.9490211983442188,0.9490211983442188,6.0,123.0,0,0,2.0,100.0,0
1266.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,3.05147088984755,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.0512195121951219,L,3.7259821325747016,34.61157161486655,2378.20928839378,2341.74890562985,61.06373096648627,1277.0336047972994,7.67114097888654,0.9490211983442188,0.9490211983442188,6.0,123.0,0,0,2.0,100.0,0
2240.9,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.79631955871462,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.0308943089430894,L,2.16422455245823,34.66336441441352,2425.20596362865,2359.69213008191,98.98056113963408,2265.512178436689,7.72007317281766,0.8725308864960947,0.8725308864960947,6.0,123.0,0,0,2.0,100.0,0
2240.9,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.79631955871462,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.0390243902439024,L,2.16422455245823,34.66336441441352,2425.20596362865,2359.69213008191,98.98056113963408,2265.512178436689,7.72007317281766,0.8725308864960947,0.8725308864960947,6.0,123.0,0,0,2.0,100.0,0
2845.9,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75256307324901,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.065040650406504,L,2.032690048217773,34.668212890625,2431.43879176157,2359.51822648854,105.7814712524414,2881.266124686408,7.71570695824413,0.79432732934418,0.79432732934418,6.0,123.0,0,0,2.0,100.0,0
2845.9,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75256307324901,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.056910569105691,L,2.032690048217773,34.668212890625,2431.43879176157,2359.51822648854,105.7814712524414,2881.266124686408,7.71570695824413,0.79432732934418,0.79432732934418,6.0,123.0,0,0,2.0,100.0,0
3731.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75568907128743,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2008130081300813,L,2.032690048217773,34.668212890625,2436.62537375865,2362.19985963001,105.7814712524414,3785.281149976462,7.68367708341519,0.6623646756339201,0.6623646756339201,6.0,123.0,0,0,2.0,100.0,0
3731.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75568907128743,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2089430894308943,L,2.032690048217773,34.668212890625,2436.62537375865,2362.19985963001,105.7814712524414,3785.281149976462,7.68367708341519,0.6623646756339201,0.6623646756339201,6.0,123.0,0,0,2.0,100.0,0
3731.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75568907128743,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2373983739837398,L,2.032690048217773,34.668212890625,2436.62537375865,2362.19985963001,105.7814712524414,3785.281149976462,7.68367708341519,0.6623646756339201,0.6623646756339201,6.0,123.0,0,0,2.0,100.0,0
3742.3,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.7557338353866,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2585365853658536,L,2.032690048217773,34.668212890625,2436.68222372852,2362.22836721942,105.7814712524414,3796.7424439768906,7.68320803473767,0.660761801755898,0.660761801755898,6.0,123.0,0,0,2.0,100.0,0
3787.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75591374761296,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2170731707317073,L,2.032690048217773,34.668212890625,2436.90732631187,2362.34123434,105.7814712524414,3842.59339389097,7.68131697164409,0.6543703744887904,0.6543703744887904,6.0,123.0,0,0,2.0,100.0,0
3787.1,T81,4.0,-82.0,Foraminifera,Calcite,True,False,2.75591374761296,123.0,True,"Size >250 um, sample from sediments (4140 m)",100.0,0.2333333333333333,L,2.032690048217773,34.668212890625,2436.90732631187,2362.34123434,105.7814712524414,3842.59339389097,7.68131697164409,0.6543703744887904,0.6543703744887904,6.0,123.0,0,0,2.0,100.0,0
1523.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.83269117115178,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0138211382113821,XL,2.9732225472687595,34.60679573267076,2392.06257061542,2330.65444800197,94.67164941307335,1537.0585421925473,7.74381986497837,1.039680620698059,1.039680620698059,7.0,123.0,0,0,2.0,44.0,0
2298.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.70895079681405,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0056910569105691,XL,1.9824486464002389,34.65821125200996,2421.53229193409,2343.98044664566,115.99370827683482,2323.493462640176,7.7711516218835,0.9575409803592588,0.9575409803592588,7.0,123.0,0,0,2.0,44.0,0
2734.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.62972147516787,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0146341463414634,XL,1.7717530234994217,34.6714120670376,2425.02091140924,2338.80285253602,129.33630784244002,2767.1759534170933,7.78351317473258,0.9190942832508172,0.9190942832508172,7.0,123.0,0,0,2.0,44.0,0
3031.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.59826096990562,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0105691056910569,XL,1.671130244257562,34.67595656000969,2426.44025837856,2336.7633219503,135.1144763890269,3069.9198432271705,7.7831002774778,0.8787485420739453,0.8787485420739453,7.0,123.0,0,0,2.0,44.0,0
3213.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.56456771196083,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0154471544715447,XL,1.6064328134298491,34.679687804519524,2425.55710312984,2332.71332064767,141.18605717357372,3255.6430483808367,7.78606552005847,0.8601214014015243,0.8601214014015243,7.0,123.0,0,0,2.0,44.0,0
3393.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.53268568352741,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0178861788617886,XL,1.537052198697382,34.6844030467746,2424.55999340883,2328.74091286141,147.0816331584719,3439.4767593084016,7.78801564483823,0.8400625330679603,0.8400625330679603,7.0,123.0,0,0,2.0,44.0,0
3574.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.50474934555825,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0154471544715447,XL,1.4713775364366692,34.689184818017985,2423.42958006761,2325.04975728245,152.40847746482996,3624.483118464837,7.78825603077791,0.8175376029157068,0.8175376029157068,7.0,123.0,0,0,2.0,44.0,0
3742.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.48260966524976,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0186991869918699,XL,1.4308604691127549,34.69243311981899,2421.83902230439,2321.56778215522,156.67632717851237,3796.3371085439694,7.78678004053967,0.7950545814853974,0.7950545814853974,7.0,123.0,0,0,2.0,44.0,0
3838.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.47166436242924,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0292682926829268,XL,1.418753417154903,34.69361213034418,2420.70921054248,2319.57075707323,158.77428063180952,3894.5977514305214,7.78519603397185,0.7816851612900507,0.7816851612900507,7.0,123.0,0,0,2.0,44.0,0
3934.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.46054590990241,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0333333333333333,XL,1.4100250734529127,34.694852748915004,2419.41905983976,2317.42467587126,160.87396448867685,3992.9007481748063,7.78351358562039,0.7684974211925878,0.7684974211925878,7.0,123.0,0,0,2.0,44.0,0
4030.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.44991840431967,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0504065040650406,XL,1.4005180572007636,34.69644340032832,2418.22693232153,2315.39782865591,162.880324334319,4091.246025305672,7.78167322593935,0.7553032320476534,0.7553032320476534,7.0,123.0,0,0,2.0,44.0,0
4216.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.43022167009139,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.0479674796747967,XL,1.38591188349614,34.69869411254882,2415.61359538864,2311.37309658275,166.6451639965162,4281.910042801752,7.7775736795478,0.7297010301293126,0.7297010301293126,7.0,123.0,0,0,2.0,44.0,0
4312.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.42379761437713,123.0,True,"Station 1, samples from sediment, XL: >420 um",44.0,0.089430894308943,XL,1.3835179076786566,34.697196869352034,2414.1922323791,2309.70921116895,168.06158935163268,4380.379093763071,7.77427035124052,0.7152545442487732,0.7152545442487732,7.0,123.0,0,0,2.0,44.0,0
1523.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.83269117115178,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.1211382113821138,L,2.9732225472687595,34.60679573267076,2392.06257061542,2330.65444800197,94.67164941307335,1537.0585421925473,7.74381986497837,1.039680620698059,1.039680620698059,6.0,123.0,0,0,2.0,44.0,0
2298.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.70895079681405,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0317073170731707,L,1.9824486464002389,34.65821125200996,2421.53229193409,2343.98044664566,115.99370827683482,2323.493462640176,7.7711516218835,0.9575409803592588,0.9575409803592588,6.0,123.0,0,0,2.0,44.0,0
2734.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.62972147516787,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0317073170731707,L,1.7717530234994217,34.6714120670376,2425.02091140924,2338.80285253602,129.33630784244002,2767.1759534170933,7.78351317473258,0.9190942832508172,0.9190942832508172,6.0,123.0,0,0,2.0,44.0,0
3031.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.59826096990562,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0284552845528455,L,1.671130244257562,34.67595656000969,2426.44025837856,2336.7633219503,135.1144763890269,3069.9198432271705,7.7831002774778,0.8787485420739453,0.8787485420739453,6.0,123.0,0,0,2.0,44.0,0
3213.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.56456771196083,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.040650406504065,L,1.6064328134298491,34.679687804519524,2425.55710312984,2332.71332064767,141.18605717357372,3255.6430483808367,7.78606552005847,0.8601214014015243,0.8601214014015243,6.0,123.0,0,0,2.0,44.0,0
3393.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.53268568352741,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0536585365853658,L,1.537052198697382,34.6844030467746,2424.55999340883,2328.74091286141,147.0816331584719,3439.4767593084016,7.78801564483823,0.8400625330679603,0.8400625330679603,6.0,123.0,0,0,2.0,44.0,0
3574.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.50474934555825,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0536585365853658,L,1.4713775364366692,34.689184818017985,2423.42958006761,2325.04975728245,152.40847746482996,3624.483118464837,7.78825603077791,0.8175376029157068,0.8175376029157068,6.0,123.0,0,0,2.0,44.0,0
3742.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.48260966524976,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0585365853658536,L,1.4308604691127549,34.69243311981899,2421.83902230439,2321.56778215522,156.67632717851237,3796.3371085439694,7.78678004053967,0.7950545814853974,0.7950545814853974,6.0,123.0,0,0,2.0,44.0,0
3838.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.47166436242924,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0804878048780487,L,1.418753417154903,34.69361213034418,2420.70921054248,2319.57075707323,158.77428063180952,3894.5977514305214,7.78519603397185,0.7816851612900507,0.7816851612900507,6.0,123.0,0,0,2.0,44.0,0
3934.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.46054590990241,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0845528455284552,L,1.4100250734529127,34.694852748915004,2419.41905983976,2317.42467587126,160.87396448867685,3992.9007481748063,7.78351358562039,0.7684974211925878,0.7684974211925878,6.0,123.0,0,0,2.0,44.0,0
4030.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.44991840431967,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.0878048780487805,L,1.4005180572007636,34.69644340032832,2418.22693232153,2315.39782865591,162.880324334319,4091.246025305672,7.78167322593935,0.7553032320476534,0.7553032320476534,6.0,123.0,0,0,2.0,44.0,0
4216.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.43022167009139,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.1130081300813008,L,1.38591188349614,34.69869411254882,2415.61359538864,2311.37309658275,166.6451639965162,4281.910042801752,7.7775736795478,0.7297010301293126,0.7297010301293126,6.0,123.0,0,0,2.0,44.0,0
4312.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.42379761437713,123.0,True,"Station 1, samples from sediment, L: 250-420 um",44.0,0.3959349593495935,L,1.3835179076786566,34.697196869352034,2414.1922323791,2309.70921116895,168.06158935163268,4380.379093763071,7.77427035124052,0.7152545442487732,0.7152545442487732,6.0,123.0,0,0,2.0,44.0,0
1523.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.83269117115178,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1170731707317073,M,2.9732225472687595,34.60679573267076,2392.06257061542,2330.65444800197,94.67164941307335,1537.0585421925473,7.74381986497837,1.039680620698059,1.039680620698059,5.0,123.0,0,0,2.0,44.0,0
2298.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.70895079681405,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0821138211382113,M,1.9824486464002389,34.65821125200996,2421.53229193409,2343.98044664566,115.99370827683482,2323.493462640176,7.7711516218835,0.9575409803592588,0.9575409803592588,5.0,123.0,0,0,2.0,44.0,0
2734.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.62972147516787,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0739837398373983,M,1.7717530234994217,34.6714120670376,2425.02091140924,2338.80285253602,129.33630784244002,2767.1759534170933,7.78351317473258,0.9190942832508172,0.9190942832508172,5.0,123.0,0,0,2.0,44.0,0
3031.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.59826096990562,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0495934959349593,M,1.671130244257562,34.67595656000969,2426.44025837856,2336.7633219503,135.1144763890269,3069.9198432271705,7.7831002774778,0.8787485420739453,0.8787485420739453,5.0,123.0,0,0,2.0,44.0,0
3213.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.56456771196083,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0528455284552845,M,1.6064328134298491,34.679687804519524,2425.55710312984,2332.71332064767,141.18605717357372,3255.6430483808367,7.78606552005847,0.8601214014015243,0.8601214014015243,5.0,123.0,0,0,2.0,44.0,0
3393.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.53268568352741,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0520325203252032,M,1.537052198697382,34.6844030467746,2424.55999340883,2328.74091286141,147.0816331584719,3439.4767593084016,7.78801564483823,0.8400625330679603,0.8400625330679603,5.0,123.0,0,0,2.0,44.0,0
3574.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.50474934555825,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0617886178861788,M,1.4713775364366692,34.689184818017985,2423.42958006761,2325.04975728245,152.40847746482996,3624.483118464837,7.78825603077791,0.8175376029157068,0.8175376029157068,5.0,123.0,0,0,2.0,44.0,0
3742.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.48260966524976,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0674796747967479,M,1.4308604691127549,34.69243311981899,2421.83902230439,2321.56778215522,156.67632717851237,3796.3371085439694,7.78678004053967,0.7950545814853974,0.7950545814853974,5.0,123.0,0,0,2.0,44.0,0
3838.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.47166436242924,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1666666666666666,M,1.418753417154903,34.69361213034418,2420.70921054248,2319.57075707323,158.77428063180952,3894.5977514305214,7.78519603397185,0.7816851612900507,0.7816851612900507,5.0,123.0,0,0,2.0,44.0,0
3934.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.46054590990241,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1552845528455284,M,1.4100250734529127,34.694852748915004,2419.41905983976,2317.42467587126,160.87396448867685,3992.9007481748063,7.78351358562039,0.7684974211925878,0.7684974211925878,5.0,123.0,0,0,2.0,44.0,0
4030.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.44991840431967,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1268292682926829,M,1.4005180572007636,34.69644340032832,2418.22693232153,2315.39782865591,162.880324334319,4091.246025305672,7.78167322593935,0.7553032320476534,0.7553032320476534,5.0,123.0,0,0,2.0,44.0,0
4216.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.43022167009139,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.2642276422764227,M,1.38591188349614,34.69869411254882,2415.61359538864,2311.37309658275,166.6451639965162,4281.910042801752,7.7775736795478,0.7297010301293126,0.7297010301293126,5.0,123.0,0,0,2.0,44.0,0
4312.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.42379761437713,123.0,True,"Station 1, samples from sediment, M: 177-250 um",44.0,0.2886178861788618,M,1.3835179076786566,34.697196869352034,2414.1922323791,2309.70921116895,168.06158935163268,4380.379093763071,7.77427035124052,0.7152545442487732,0.7152545442487732,5.0,123.0,0,0,2.0,44.0,0
1523.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.83269117115178,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1682926829268292,S,2.9732225472687595,34.60679573267076,2392.06257061542,2330.65444800197,94.67164941307335,1537.0585421925473,7.74381986497837,1.039680620698059,1.039680620698059,4.0,123.0,0,0,2.0,44.0,0
2298.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.70895079681405,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0585365853658536,S,1.9824486464002389,34.65821125200996,2421.53229193409,2343.98044664566,115.99370827683482,2323.493462640176,7.7711516218835,0.9575409803592588,0.9575409803592588,4.0,123.0,0,0,2.0,44.0,0
2734.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.62972147516787,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0837398373983739,S,1.7717530234994217,34.6714120670376,2425.02091140924,2338.80285253602,129.33630784244002,2767.1759534170933,7.78351317473258,0.9190942832508172,0.9190942832508172,4.0,123.0,0,0,2.0,44.0,0
3031.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.59826096990562,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0520325203252032,S,1.671130244257562,34.67595656000969,2426.44025837856,2336.7633219503,135.1144763890269,3069.9198432271705,7.7831002774778,0.8787485420739453,0.8787485420739453,4.0,123.0,0,0,2.0,44.0,0
3213.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.56456771196083,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0520325203252032,S,1.6064328134298491,34.679687804519524,2425.55710312984,2332.71332064767,141.18605717357372,3255.6430483808367,7.78606552005847,0.8601214014015243,0.8601214014015243,4.0,123.0,0,0,2.0,44.0,0
3393.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.53268568352741,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0772357723577235,S,1.537052198697382,34.6844030467746,2424.55999340883,2328.74091286141,147.0816331584719,3439.4767593084016,7.78801564483823,0.8400625330679603,0.8400625330679603,4.0,123.0,0,0,2.0,44.0,0
3574.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.50474934555825,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0626016260162601,S,1.4713775364366692,34.689184818017985,2423.42958006761,2325.04975728245,152.40847746482996,3624.483118464837,7.78825603077791,0.8175376029157068,0.8175376029157068,4.0,123.0,0,0,2.0,44.0,0
3742.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.48260966524976,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0390243902439024,S,1.4308604691127549,34.69243311981899,2421.83902230439,2321.56778215522,156.67632717851237,3796.3371085439694,7.78678004053967,0.7950545814853974,0.7950545814853974,4.0,123.0,0,0,2.0,44.0,0
3838.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.47166436242924,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0829268292682926,S,1.418753417154903,34.69361213034418,2420.70921054248,2319.57075707323,158.77428063180952,3894.5977514305214,7.78519603397185,0.7816851612900507,0.7816851612900507,4.0,123.0,0,0,2.0,44.0,0
3934.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.46054590990241,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1617886178861788,S,1.4100250734529127,34.694852748915004,2419.41905983976,2317.42467587126,160.87396448867685,3992.9007481748063,7.78351358562039,0.7684974211925878,0.7684974211925878,4.0,123.0,0,0,2.0,44.0,0
4030.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.44991840431967,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1804878048780487,S,1.4005180572007636,34.69644340032832,2418.22693232153,2315.39782865591,162.880324334319,4091.246025305672,7.78167322593935,0.7553032320476534,0.7553032320476534,4.0,123.0,0,0,2.0,44.0,0
4216.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.43022167009139,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1195121951219512,S,1.38591188349614,34.69869411254882,2415.61359538864,2311.37309658275,166.6451639965162,4281.910042801752,7.7775736795478,0.7297010301293126,0.7297010301293126,4.0,123.0,0,0,2.0,44.0,0
4312.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.42379761437713,123.0,True,"Station 1, samples from sediment, S: 125-177 um",44.0,0.389430894308943,S,1.3835179076786566,34.697196869352034,2414.1922323791,2309.70921116895,168.06158935163268,4380.379093763071,7.77427035124052,0.7152545442487732,0.7152545442487732,4.0,123.0,0,0,2.0,44.0,0
1523.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.83269117115178,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.4365853658536585,XS,2.9732225472687595,34.60679573267076,2392.06257061542,2330.65444800197,94.67164941307335,1537.0585421925473,7.74381986497837,1.039680620698059,1.039680620698059,3.0,123.0,0,0,2.0,44.0,0
2298.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.70895079681405,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1130081300813008,XS,1.9824486464002389,34.65821125200996,2421.53229193409,2343.98044664566,115.99370827683482,2323.493462640176,7.7711516218835,0.9575409803592588,0.9575409803592588,3.0,123.0,0,0,2.0,44.0,0
2734.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.62972147516787,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1026829268292683,XS,1.7717530234994217,34.6714120670376,2425.02091140924,2338.80285253602,129.33630784244002,2767.1759534170933,7.78351317473258,0.9190942832508172,0.9190942832508172,3.0,123.0,0,0,2.0,44.0,0
3031.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.59826096990562,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.0772357723577235,XS,1.671130244257562,34.67595656000969,2426.44025837856,2336.7633219503,135.1144763890269,3069.9198432271705,7.7831002774778,0.8787485420739453,0.8787485420739453,3.0,123.0,0,0,2.0,44.0,0
3213.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.56456771196083,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.0520325203252032,XS,1.6064328134298491,34.679687804519524,2425.55710312984,2332.71332064767,141.18605717357372,3255.6430483808367,7.78606552005847,0.8601214014015243,0.8601214014015243,3.0,123.0,0,0,2.0,44.0,0
3393.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.53268568352741,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1821138211382113,XS,1.537052198697382,34.6844030467746,2424.55999340883,2328.74091286141,147.0816331584719,3439.4767593084016,7.78801564483823,0.8400625330679603,0.8400625330679603,3.0,123.0,0,0,2.0,44.0,0
3574.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.50474934555825,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1479674796747967,XS,1.4713775364366692,34.689184818017985,2423.42958006761,2325.04975728245,152.40847746482996,3624.483118464837,7.78825603077791,0.8175376029157068,0.8175376029157068,3.0,123.0,0,0,2.0,44.0,0
3742.0,M82,0.0,-152.2,Foraminifera,Calcite,True,False,2.48260966524976,123.0,True,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1195121951219512,XS,1.4308604691127549,34.69243311981899,2421.83902230439,2321.56778215522,156.67632717851237,3796.3371085439694,7.78678004053967,0.7950545814853974,0.7950545814853974,3.0,123.0,0,0,2.0,44.0,0
