Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa,TA_cb,DIC_cb,NO3_cb,PO4_cb,SiOH4_cb,pH_insitu_cb,k_calcite_calc23,Oca_calc23,k_aragonite_calc23,Oar_calc23,total_calcium_calc23,CO2_calc23,HCO3_calc23,CO3_calc23,Omega_calc23,Oca_metab_calc12,Oar_metab_calc12,Omega_metab_calc12
4216.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, L: 250-420 um",44.0,0.1130081300813008,,L,,,,,,,,,,,4281.910042801752,1.38591188349614,0.0537673532962799,34.69869411254882,0.0045343786478042,166.6451639965162,1.3799630371093752,2.469217902057708,138.06081133639518,2415.61359538864,2311.37309658275,35.0217400924792,2.43022167009139,139.798687182683,7.7775736795478,1.0007734557885555e-06,0.7297010301293126,1.510192172272148e-06,0.4835579438319203,10196.032517970638,31.463405595065787,2208.287182886824,71.62250810085972,0.7297010301293126,0.3093608827581239,0.20500712783978958,0.3093608827581239
4312.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, L: 250-420 um",44.0,0.3959349593495935,,L,,,,,,,,,,,4380.379093763071,1.3835179076786566,0.0537673532962799,34.697196869352034,0.0045343786478042,168.06158935163268,2.264221668243408,2.43916693242525,135.6717355604645,2414.1922323791,2309.70921116895,34.9378733888096,2.42379761437713,139.062323618056,7.77427035124052,1.019552723259762e-06,0.7152545442487732,1.5366795888394256e-06,0.47455547904004736,10195.592560770167,31.357477522079527,2206.8267375207333,71.52499612613693,0.7152545442487732,0.30065909797114543,0.19948062324483465,0.30065909797114543
1523.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1170731707317073,,M,20.0,,,,,,,,,,1537.0585421925473,2.9732225472687595,0.0585581844591818,34.60679573267076,0.0048311991919792,94.67164941307335,4.582208234802246,2.834944995486797,119.99884634255793,2392.06257061542,2330.65444800197,39.6810061586716,2.83269117115178,118.826431921141,7.74381986497837,5.790764398561154e-07,1.0396806206980593,9.026729356870278e-07,0.6669686534503247,10169.028652449178,43.513337122356795,2227.936385138554,59.20472574105941,1.0396806206980593,0.6395558277744426,0.41028338969194755,0.6395558277744426
2298.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0821138211382113,,M,25.4,,,,,,,,,,2323.493462640176,1.9824486464002389,0.0537673532962799,34.65821125200996,0.0045343786478042,115.99370827683482,2.9338154987487792,2.73416397754301,142.6335354873487,2421.53229193409,2343.98044664566,38.3971276654717,2.70895079681405,143.842982992112,7.7711516218835,6.809801781092898e-07,0.9575409803592589,1.0521888530722618e-06,0.6197237553392041,10184.136837944874,39.11302030763612,2240.8397686456733,64.02765769235059,0.9575409803592589,0.5330830216811967,0.3450131314274325,0.5330830216811967
2734.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0739837398373983,,M,26.5,,,,,,,,,,2767.1759534170933,1.7717530234994217,0.0537673532962799,34.6714120670376,0.0045343786478042,129.33630784244002,1.7024192482833862,2.6950421321371643,145.17384413626525,2425.02091140924,2338.80285253602,37.5246906579144,2.62972147516787,145.905136799934,7.78351317473258,7.443689271123018e-07,0.9190942832508173,1.1440630468239453e-06,0.5979960872241519,10188.01582943801,36.42452412190906,2235.22636899512,67.15195941899115,0.9190942832508173,0.4752288410655264,0.3092011262305938,0.4752288410655264
3031.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0495934959349593,,M,25.1,,,,,,,,,,3069.9198432271705,1.671130244257562,0.0537673532962799,34.67595656000969,0.0045343786478042,135.1144763890269,1.0047955078876405,2.658741885698596,145.12578535620554,2426.44025837856,2336.7633219503,37.1718069578294,2.59826096990562,147.124006379084,7.7831002774778,7.903779915963456e-07,0.8787485420739453,1.2103615997467714e-06,0.5738314136436022,10189.35120528734,35.388781629974496,2233.2108767259033,68.16366359442172,0.8787485420739453,0.4401504368629227,0.287422550716046,0.4401504368629227
3213.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0528455284552845,,M,31.3,,,,,,,,,,3255.6430483808367,1.6064328134298491,0.0537673532962799,34.679687804519524,0.0045343786478042,141.18605717357372,2.4544845139192555,2.630906226910756,144.47617888624958,2425.55710312984,2332.71332064767,36.7743629919922,2.56456771196083,146.324979362935,7.78606552005847,8.199270574515689e-07,0.8601214014015243,1.252808787664618e-06,0.5629245393600052,10190.447612265405,34.47067686305246,2229.0369683780305,69.20567540658723,0.8601214014015243,0.4167396945969997,0.27274405709680966,0.4167396945969997
3393.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0520325203252032,,M,29.6,,,,,,,,,,3439.4767593084016,1.537052198697382,0.0537673532962799,34.6844030467746,0.0045343786478042,147.0816331584719,3.144770419523281,2.5933448878893453,143.95426793380213,2424.55999340883,2328.74091286141,36.3852614670564,2.53268568352741,145.617139367379,7.78801564483823,8.502411424108669e-07,0.8400625330679603,1.2962569025849236e-06,0.5510140207453785,10191.83316191194,33.66997642895095,2224.9897531492074,70.08118328325129,0.8400625330679603,0.3945696538503901,0.25880622319651425,0.3945696538503901
3574.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0617886178861788,,M,30.1,,,,,,,,,,3624.483118464837,1.4713775364366692,0.0537673532962799,34.689184818017985,0.0045343786478042,152.40847746482996,2.7069540227985422,2.5583409387801868,143.49602604820754,2423.42958006761,2325.04975728245,36.0321847053361,2.50474934555825,144.990896805342,7.78825603077791,8.817564872535072e-07,0.8175376029157068,1.341309189677823e-06,0.5374369239338143,10193.23826075897,33.015441243974365,2221.313994732954,70.72032130552117,0.8175376029157068,0.3736075906997047,0.24560401085878314,0.3736075906997047
3742.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.0674796747967479,,M,40.6,,,,,,,,,,3796.3371085439703,1.4308604691127549,0.0537673532962799,34.69243311981899,0.0045343786478042,156.67632717851237,2.3000063517184635,2.533703965775168,142.83053935210847,2421.83902230439,2321.56778215522,35.7423118625468,2.48260966524976,144.007643803606,7.78678004053967,9.117731252290687e-07,0.7950545814853974,1.3840806615982825e-06,0.5237479437445017,10194.192757509882,32.52370031792496,2217.9340471604833,71.11003467681167,0.7950545814853974,0.35533561146396364,0.2340798986350654,0.35533561146396364
3838.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1666666666666666,,M,39.9,,,,,,,,,,3894.5977514305214,1.418753417154903,0.0537673532962799,34.69361213034418,0.0045343786478042,158.77428063180952,2.1390884084847035,2.5226314640155554,142.24045102019238,2420.70921054248,2319.57075707323,35.595548170948,2.47166436242924,143.241092252298,7.78519603397185,9.292243186469941e-07,0.7816851612900507,1.4088815517269962e-06,0.5155585013558063,10194.539203679147,32.28908751973388,2216.031675131573,71.24999442192285,0.7816851612900507,0.34548463866305024,0.22786353300684248,0.34548463866305024
3934.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1552845528455284,,M,40.3,,,,,,,,,,3992.9007481748063,1.4100250734529127,0.0537673532962799,34.694852748915004,0.0045343786478042,160.87396448867685,2.084885302291457,2.508141228050265,141.60009669188386,2419.41905983976,2317.42467587126,35.4439467403965,2.46054590990241,142.328747706401,7.78351358562039,9.469475792198956e-07,0.7684974211925878,1.4340287235115972e-06,0.5074701508439962,10194.903753055258,32.057660451843056,2213.9855889476894,71.3814264717276,0.7684974211925878,0.33588227515274444,0.2217967479618549,0.33588227515274444
4030.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.1268292682926829,,M,37.5,,,,,,,,,,4091.246025305672,1.4005180572007636,0.0537673532962799,34.69644340032832,0.0045343786478042,162.880324334319,2.1696513959137214,2.494576379102108,140.73999513825132,2418.22693232153,2315.39782865591,35.2966230448256,2.44991840431967,141.505210270995,7.78167322593935,9.649938063983643e-07,0.7553032320476534,1.4596009606565724e-06,0.49935767413498244,10195.371157778973,31.842275921595927,2212.065959113925,71.48959362038885,0.7553032320476534,0.3266936490736749,0.21598872324937682,0.3266936490736749
4216.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.2642276422764227,,M,76.0,,,,,,,,,,4281.910042801752,1.38591188349614,0.0537673532962799,34.69869411254882,0.0045343786478042,166.6451639965162,1.3799630371093752,2.469217902057708,138.06081133639518,2415.61359538864,2311.37309658275,35.0217400924792,2.43022167009139,139.798687182683,7.7775736795478,1.0007734557885555e-06,0.7297010301293126,1.510192172272148e-06,0.4835579438319203,10196.032517970638,31.463405595065787,2208.287182886824,71.62250810085972,0.7297010301293126,0.3093608827581239,0.20500712783978958,0.3093608827581239
4312.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, M: 177-250 um",44.0,0.2886178861788618,,M,74.7,,,,,,,,,,4380.379093763071,1.3835179076786566,0.0537673532962799,34.697196869352034,0.0045343786478042,168.06158935163268,2.264221668243408,2.43916693242525,135.6717355604645,2414.1922323791,2309.70921116895,34.9378733888096,2.42379761437713,139.062323618056,7.77427035124052,1.019552723259762e-06,0.7152545442487732,1.5366795888394256e-06,0.47455547904004736,10195.592560770167,31.357477522079527,2206.8267375207333,71.52499612613693,0.7152545442487732,0.30065909797114543,0.19948062324483465,0.30065909797114543
1523.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1682926829268292,,S,,,,,,,,,,,1537.0585421925473,2.9732225472687595,0.0585581844591818,34.60679573267076,0.0048311991919792,94.67164941307335,4.582208234802246,2.834944995486797,119.99884634255793,2392.06257061542,2330.65444800197,39.6810061586716,2.83269117115178,118.826431921141,7.74381986497837,5.790764398561154e-07,1.0396806206980593,9.026729356870278e-07,0.6669686534503247,10169.028652449178,43.513337122356795,2227.936385138554,59.20472574105941,1.0396806206980593,0.6395558277744426,0.41028338969194755,0.6395558277744426
2298.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0585365853658536,,S,,,,,,,,,,,2323.493462640176,1.9824486464002389,0.0537673532962799,34.65821125200996,0.0045343786478042,115.99370827683482,2.9338154987487792,2.73416397754301,142.6335354873487,2421.53229193409,2343.98044664566,38.3971276654717,2.70895079681405,143.842982992112,7.7711516218835,6.809801781092898e-07,0.9575409803592589,1.0521888530722618e-06,0.6197237553392041,10184.136837944874,39.11302030763612,2240.8397686456733,64.02765769235059,0.9575409803592589,0.5330830216811967,0.3450131314274325,0.5330830216811967
2734.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0837398373983739,,S,,,,,,,,,,,2767.1759534170933,1.7717530234994217,0.0537673532962799,34.6714120670376,0.0045343786478042,129.33630784244002,1.7024192482833862,2.6950421321371643,145.17384413626525,2425.02091140924,2338.80285253602,37.5246906579144,2.62972147516787,145.905136799934,7.78351317473258,7.443689271123018e-07,0.9190942832508173,1.1440630468239453e-06,0.5979960872241519,10188.01582943801,36.42452412190906,2235.22636899512,67.15195941899115,0.9190942832508173,0.4752288410655264,0.3092011262305938,0.4752288410655264
3031.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0520325203252032,,S,,,,,,,,,,,3069.9198432271705,1.671130244257562,0.0537673532962799,34.67595656000969,0.0045343786478042,135.1144763890269,1.0047955078876405,2.658741885698596,145.12578535620554,2426.44025837856,2336.7633219503,37.1718069578294,2.59826096990562,147.124006379084,7.7831002774778,7.903779915963456e-07,0.8787485420739453,1.2103615997467714e-06,0.5738314136436022,10189.35120528734,35.388781629974496,2233.2108767259033,68.16366359442172,0.8787485420739453,0.4401504368629227,0.287422550716046,0.4401504368629227
3213.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0520325203252032,,S,,,,,,,,,,,3255.6430483808367,1.6064328134298491,0.0537673532962799,34.679687804519524,0.0045343786478042,141.18605717357372,2.4544845139192555,2.630906226910756,144.47617888624958,2425.55710312984,2332.71332064767,36.7743629919922,2.56456771196083,146.324979362935,7.78606552005847,8.199270574515689e-07,0.8601214014015243,1.252808787664618e-06,0.5629245393600052,10190.447612265405,34.47067686305246,2229.0369683780305,69.20567540658723,0.8601214014015243,0.4167396945969997,0.27274405709680966,0.4167396945969997
3393.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0772357723577235,,S,,,,,,,,,,,3439.4767593084016,1.537052198697382,0.0537673532962799,34.6844030467746,0.0045343786478042,147.0816331584719,3.144770419523281,2.5933448878893453,143.95426793380213,2424.55999340883,2328.74091286141,36.3852614670564,2.53268568352741,145.617139367379,7.78801564483823,8.502411424108669e-07,0.8400625330679603,1.2962569025849236e-06,0.5510140207453785,10191.83316191194,33.66997642895095,2224.9897531492074,70.08118328325129,0.8400625330679603,0.3945696538503901,0.25880622319651425,0.3945696538503901
3574.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0626016260162601,,S,,,,,,,,,,,3624.483118464837,1.4713775364366692,0.0537673532962799,34.689184818017985,0.0045343786478042,152.40847746482996,2.7069540227985422,2.5583409387801868,143.49602604820754,2423.42958006761,2325.04975728245,36.0321847053361,2.50474934555825,144.990896805342,7.78825603077791,8.817564872535072e-07,0.8175376029157068,1.341309189677823e-06,0.5374369239338143,10193.23826075897,33.015441243974365,2221.313994732954,70.72032130552117,0.8175376029157068,0.3736075906997047,0.24560401085878314,0.3736075906997047
3742.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0390243902439024,,S,,,,,,,,,,,3796.3371085439703,1.4308604691127549,0.0537673532962799,34.69243311981899,0.0045343786478042,156.67632717851237,2.3000063517184635,2.533703965775168,142.83053935210847,2421.83902230439,2321.56778215522,35.7423118625468,2.48260966524976,144.007643803606,7.78678004053967,9.117731252290687e-07,0.7950545814853974,1.3840806615982825e-06,0.5237479437445017,10194.192757509882,32.52370031792496,2217.9340471604833,71.11003467681167,0.7950545814853974,0.35533561146396364,0.2340798986350654,0.35533561146396364
3838.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.0829268292682926,,S,,,,,,,,,,,3894.5977514305214,1.418753417154903,0.0537673532962799,34.69361213034418,0.0045343786478042,158.77428063180952,2.1390884084847035,2.5226314640155554,142.24045102019238,2420.70921054248,2319.57075707323,35.595548170948,2.47166436242924,143.241092252298,7.78519603397185,9.292243186469941e-07,0.7816851612900507,1.4088815517269962e-06,0.5155585013558063,10194.539203679147,32.28908751973388,2216.031675131573,71.24999442192285,0.7816851612900507,0.34548463866305024,0.22786353300684248,0.34548463866305024
3934.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1617886178861788,,S,,,,,,,,,,,3992.9007481748063,1.4100250734529127,0.0537673532962799,34.694852748915004,0.0045343786478042,160.87396448867685,2.084885302291457,2.508141228050265,141.60009669188386,2419.41905983976,2317.42467587126,35.4439467403965,2.46054590990241,142.328747706401,7.78351358562039,9.469475792198956e-07,0.7684974211925878,1.4340287235115972e-06,0.5074701508439962,10194.903753055258,32.057660451843056,2213.9855889476894,71.3814264717276,0.7684974211925878,0.33588227515274444,0.2217967479618549,0.33588227515274444
4030.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1804878048780487,,S,,,,,,,,,,,4091.246025305672,1.4005180572007636,0.0537673532962799,34.69644340032832,0.0045343786478042,162.880324334319,2.1696513959137214,2.494576379102108,140.73999513825132,2418.22693232153,2315.39782865591,35.2966230448256,2.44991840431967,141.505210270995,7.78167322593935,9.649938063983643e-07,0.7553032320476534,1.4596009606565724e-06,0.49935767413498244,10195.371157778973,31.842275921595927,2212.065959113925,71.48959362038885,0.7553032320476534,0.3266936490736749,0.21598872324937682,0.3266936490736749
4216.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.1195121951219512,,S,,,,,,,,,,,4281.910042801752,1.38591188349614,0.0537673532962799,34.69869411254882,0.0045343786478042,166.6451639965162,1.3799630371093752,2.469217902057708,138.06081133639518,2415.61359538864,2311.37309658275,35.0217400924792,2.43022167009139,139.798687182683,7.7775736795478,1.0007734557885555e-06,0.7297010301293126,1.510192172272148e-06,0.4835579438319203,10196.032517970638,31.463405595065787,2208.287182886824,71.62250810085972,0.7297010301293126,0.3093608827581239,0.20500712783978958,0.3093608827581239
4312.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, S: 125-177 um",44.0,0.389430894308943,,S,,,,,,,,,,,4380.379093763071,1.3835179076786566,0.0537673532962799,34.697196869352034,0.0045343786478042,168.06158935163268,2.264221668243408,2.43916693242525,135.6717355604645,2414.1922323791,2309.70921116895,34.9378733888096,2.42379761437713,139.062323618056,7.77427035124052,1.019552723259762e-06,0.7152545442487732,1.5366795888394256e-06,0.47455547904004736,10195.592560770167,31.357477522079527,2206.8267375207333,71.52499612613693,0.7152545442487732,0.30065909797114543,0.19948062324483465,0.30065909797114543
1523.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.4365853658536585,,XS,30.4,,,,,,,,,,1537.0585421925473,2.9732225472687595,0.0585581844591818,34.60679573267076,0.0048311991919792,94.67164941307335,4.582208234802246,2.834944995486797,119.99884634255793,2392.06257061542,2330.65444800197,39.6810061586716,2.83269117115178,118.826431921141,7.74381986497837,5.790764398561154e-07,1.0396806206980593,9.026729356870278e-07,0.6669686534503247,10169.028652449178,43.513337122356795,2227.936385138554,59.20472574105941,1.0396806206980593,0.6395558277744426,0.41028338969194755,0.6395558277744426
2298.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1130081300813008,,XS,20.7,,,,,,,,,,2323.493462640176,1.9824486464002389,0.0537673532962799,34.65821125200996,0.0045343786478042,115.99370827683482,2.9338154987487792,2.73416397754301,142.6335354873487,2421.53229193409,2343.98044664566,38.3971276654717,2.70895079681405,143.842982992112,7.7711516218835,6.809801781092898e-07,0.9575409803592589,1.0521888530722618e-06,0.6197237553392041,10184.136837944874,39.11302030763612,2240.8397686456733,64.02765769235059,0.9575409803592589,0.5330830216811967,0.3450131314274325,0.5330830216811967
2734.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1026829268292683,,XS,21.4,,,,,,,,,,2767.1759534170933,1.7717530234994217,0.0537673532962799,34.6714120670376,0.0045343786478042,129.33630784244002,1.7024192482833862,2.6950421321371643,145.17384413626525,2425.02091140924,2338.80285253602,37.5246906579144,2.62972147516787,145.905136799934,7.78351317473258,7.443689271123018e-07,0.9190942832508173,1.1440630468239453e-06,0.5979960872241519,10188.01582943801,36.42452412190906,2235.22636899512,67.15195941899115,0.9190942832508173,0.4752288410655264,0.3092011262305938,0.4752288410655264
3031.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.0772357723577235,,XS,34.3,,,,,,,,,,3069.9198432271705,1.671130244257562,0.0537673532962799,34.67595656000969,0.0045343786478042,135.1144763890269,1.0047955078876405,2.658741885698596,145.12578535620554,2426.44025837856,2336.7633219503,37.1718069578294,2.59826096990562,147.124006379084,7.7831002774778,7.903779915963456e-07,0.8787485420739453,1.2103615997467714e-06,0.5738314136436022,10189.35120528734,35.388781629974496,2233.2108767259033,68.16366359442172,0.8787485420739453,0.4401504368629227,0.287422550716046,0.4401504368629227
3213.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.0520325203252032,,XS,29.7,,,,,,,,,,3255.6430483808367,1.6064328134298491,0.0537673532962799,34.679687804519524,0.0045343786478042,141.18605717357372,2.4544845139192555,2.630906226910756,144.47617888624958,2425.55710312984,2332.71332064767,36.7743629919922,2.56456771196083,146.324979362935,7.78606552005847,8.199270574515689e-07,0.8601214014015243,1.252808787664618e-06,0.5629245393600052,10190.447612265405,34.47067686305246,2229.0369683780305,69.20567540658723,0.8601214014015243,0.4167396945969997,0.27274405709680966,0.4167396945969997
3393.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1821138211382113,,XS,29.5,,,,,,,,,,3439.4767593084016,1.537052198697382,0.0537673532962799,34.6844030467746,0.0045343786478042,147.0816331584719,3.144770419523281,2.5933448878893453,143.95426793380213,2424.55999340883,2328.74091286141,36.3852614670564,2.53268568352741,145.617139367379,7.78801564483823,8.502411424108669e-07,0.8400625330679603,1.2962569025849236e-06,0.5510140207453785,10191.83316191194,33.66997642895095,2224.9897531492074,70.08118328325129,0.8400625330679603,0.3945696538503901,0.25880622319651425,0.3945696538503901
3574.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1479674796747967,,XS,36.4,,,,,,,,,,3624.483118464837,1.4713775364366692,0.0537673532962799,34.689184818017985,0.0045343786478042,152.40847746482996,2.7069540227985422,2.5583409387801868,143.49602604820754,2423.42958006761,2325.04975728245,36.0321847053361,2.50474934555825,144.990896805342,7.78825603077791,8.817564872535072e-07,0.8175376029157068,1.341309189677823e-06,0.5374369239338143,10193.23826075897,33.015441243974365,2221.313994732954,70.72032130552117,0.8175376029157068,0.3736075906997047,0.24560401085878314,0.3736075906997047
3742.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1195121951219512,,XS,38.9,,,,,,,,,,3796.3371085439703,1.4308604691127549,0.0537673532962799,34.69243311981899,0.0045343786478042,156.67632717851237,2.3000063517184635,2.533703965775168,142.83053935210847,2421.83902230439,2321.56778215522,35.7423118625468,2.48260966524976,144.007643803606,7.78678004053967,9.117731252290687e-07,0.7950545814853974,1.3840806615982825e-06,0.5237479437445017,10194.192757509882,32.52370031792496,2217.9340471604833,71.11003467681167,0.7950545814853974,0.35533561146396364,0.2340798986350654,0.35533561146396364
3838.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.2008130081300813,,XS,26.4,,,,,,,,,,3894.5977514305214,1.418753417154903,0.0537673532962799,34.69361213034418,0.0045343786478042,158.77428063180952,2.1390884084847035,2.5226314640155554,142.24045102019238,2420.70921054248,2319.57075707323,35.595548170948,2.47166436242924,143.241092252298,7.78519603397185,9.292243186469941e-07,0.7816851612900507,1.4088815517269962e-06,0.5155585013558063,10194.539203679147,32.28908751973388,2216.031675131573,71.24999442192285,0.7816851612900507,0.34548463866305024,0.22786353300684248,0.34548463866305024
3934.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.1959349593495935,,XS,37.4,,,,,,,,,,3992.9007481748063,1.4100250734529127,0.0537673532962799,34.694852748915004,0.0045343786478042,160.87396448867685,2.084885302291457,2.508141228050265,141.60009669188386,2419.41905983976,2317.42467587126,35.4439467403965,2.46054590990241,142.328747706401,7.78351358562039,9.469475792198956e-07,0.7684974211925878,1.4340287235115972e-06,0.5074701508439962,10194.903753055258,32.057660451843056,2213.9855889476894,71.3814264717276,0.7684974211925878,0.33588227515274444,0.2217967479618549,0.33588227515274444
4030.0,"Metzler et al., 1982",M82,0.0,-152.2,Foraminifera,Calcite,,,True,False,123.0,True,1982.0,"Station 1, samples from sediment, XS: 62-125 um",44.0,0.2520325203252032,,XS,38.4,,,,,,,,,,4091.246025305672,1.4005180572007636,0.0537673532962799,34.69644340032832,0.0045343786478042,162.880324334319,2.1696513959137214,2.494576379102108,140.73999513825132,2418.22693232153,2315.39782865591,35.2966230448256,2.44991840431967,141.505210270995,7.78167322593935,9.649938063983643e-07,0.7553032320476534,1.4596009606565724e-06,0.49935767413498244,10195.371157778973,31.842275921595927,2212.065959113925,71.48959362038885,0.7553032320476534,0.3266936490736749,0.21598872324937682,0.3266936490736749
