Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa,TA_cb,DIC_cb,NO3_cb,PO4_cb,SiOH4_cb,pH_insitu_cb,k_calcite_calc23,Oca_calc23,k_aragonite_calc23,Oar_calc23,total_calcium_calc23,CO2_calc23,HCO3_calc23,CO3_calc23,Omega_calc23,Oca_metab_calc12,Oar_metab_calc12,Omega_metab_calc12,u_TA_woa,u_DIC_woa,u_pH_insitu_woa,u_SiOH4_woa,u_PO4_woa,u_TA_woa_cb,u_DIC_woa_cb,u_pH_insitu_woa_cb,u_PO4_woa_cb,u_SiOH4_woa_cb,u_Oca_calc23,u_Oar_calc23,u_Omega_calc23
5986.193086003373,"Milliman, 1977",M77,22.8,-55.1,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.1076081683568574,9.0,L,,,,,,,,,,,6109.2227381826,1.9635614163147128,0.0410053767263889,34.86511030818511,0.0058784699067473,236.875400112835,3.546098147532248,1.5986040856512445,49.599761729842015,2368.16843839962,2222.56918186135,24.4361715621689,1.6677348537713,67.6759388650464,7.80520719380959,1.3988726899468331e-06,0.6291798434410487,2.062858320955457e-06,0.4266616330912393,10244.933059781257,22.86029459700485,2113.798857894812,85.91002936953299,0.6291798434410487,0.1881482501237683,0.1275877485553737,0.1881482501237683,4.339098922059658,4.280811472416554,0.00472794901532892,2.2344686756982073,0.0313320107075085,10.26244510121342,11.154162759363572,0.019579415259183552,0.08591679052999726,4.494758087225218,0.027786006584391218,0.01884296216227372,0.027786006584391218
1007.0615514333896,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.000594839335628,9.0,L,,,,,,,,,,,1015.9065805032108,6.231889212525248,0.1448091243684866,34.98069453124804,0.0383897719097704,164.28357595221334,7.848249428122171,1.730109209127077,19.8458127227898,2318.3259179168,2196.51500029984,26.6840235515899,1.74548332504455,20.2372574861672,7.89967738247417,5.24591541659992e-07,1.7537336138484705,8.194412048797076e-07,1.1227087613744926,10278.896888307236,26.72521750552504,2080.286616243801,89.50316655051357,1.1227087613744926,0.7536996345741923,0.4825049691123231,0.4825049691123231,2.311867374765344,5.569954599777111,0.012464721760211746,1.372573403803989,0.06111028338284308,9.583043919262,11.709585570957591,0.022723760440549804,0.10067008858211753,4.134483976124478,0.09041123194368815,0.0579081284621912,0.0579081284621912
1998.1028667790893,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0047471644066622,9.0,L,,,,,,,,,,,2020.441592615029,3.6464544172344495,0.0410053767263889,35.002650467388904,0.0058784699067473,252.0851262926232,3.4887667566061675,1.2946671584998173,20.96500885279797,2322.63872898603,2165.36880076403,19.0052643820899,1.26930810413358,19.6045776149847,7.98476072762582,6.434814519179318e-07,1.6278630163781989,9.958915744464908e-07,1.0518209855171634,10285.348527038324,21.16279012058528,2042.362144628709,101.84386601473544,1.0518209855171634,0.4576734392542449,0.2957193099653225,0.2957193099653225,1.7523883628204346,2.5833171196571127,0.003148977145395229,1.3666512892605696,0.024249667473535276,9.463660231334835,10.619017249289763,0.019259181110894134,0.08359453554256423,4.132521717600232,0.07004267422982102,0.04525915572968946,0.04525915572968946
1999.2095278246204,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0019779851694425,9.0,L,,,,,,,,,,,2021.56594717056,3.644612179717962,0.0410053767263889,35.002562351293605,0.0058784699067473,252.0815194161445,3.481758757121055,1.294811311389429,20.98779077949469,2322.65994708547,2165.38973310566,19.0069797377588,1.26945946200593,19.624196977748,7.98473092118211,6.436260951759224e-07,1.6273880264971887,9.961037499463326e-07,1.05152641066442,10285.322634577642,21.16335529962879,2042.3890861581117,101.83729164791995,1.05152641066442,0.4575610065118791,0.295650130763861,0.295650130763861,1.7515349420974526,2.5795678877782184,0.0031427528266637643,1.3657957770501692,0.02421152735975981,9.463502240364734,10.61810578623403,0.01925816438110089,0.0835834795703816,4.132238873130167,0.07001878395020386,0.04524424918828448,0.04524424918828448
2493.939713322091,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0060321328744022,9.0,L,,,,,,,,,,,2524.787552483899,3.0568397526563817,0.0410053767263889,34.9606367312154,0.0058784699067473,253.6230923672136,3.025142383065168,1.3313681020129458,28.166987506499456,2328.10171346716,2171.06446424028,19.4906883505826,1.31177158503789,26.1762434973347,7.97224154807076,7.109767702262552e-07,1.44496764381394,1.094293613023169e-06,0.9388142416751232,10273.00300709348,21.15491595609588,2049.9058368308824,100.00371145330168,0.9388142416751232,0.4020584896621489,0.2612226216255806,0.2612226216255806,2.1161445850832035,2.6254340222931947,0.0026848514393692756,1.674177743936097,0.023817083495698898,9.537718170766894,10.629341644966289,0.019188757835031513,0.08347007527396326,4.244157291888575,0.06201213425319853,0.040291829632074644,0.040291829632074644
2509.1694772344017,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0044526323084386,9.0,L,,,,,,,,,,,2540.297074543848,3.0451661228236926,0.0410053767263889,34.95982969838478,0.0058784699067473,253.6805808612979,3.0274961184632017,1.331924807994921,28.32836290539849,2328.2305216804,2171.18826751842,19.4997374328463,1.31254068749363,26.3244259743747,7.9718449839246,7.131476709690815e-07,1.440091393314789,1.097440331484066e-06,0.9358119923807195,10272.765864653556,21.149670011258888,2050.0657336595827,99.97286384757844,0.9358119923807195,0.4005030868904629,0.2602581984987019,0.2602581984987019,2.1302792126836136,2.636276332417509,0.0026849215519865583,1.685890896923337,0.023891044623170443,9.540864191675297,10.632024873036402,0.01918876764516997,0.08349120919705452,4.248791371240647,0.06180405418307589,0.040163750018517005,0.040163750018517005
3018.180860033727,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0093008616507658,9.0,L,,,,,,,,,,,3059.285577586895,2.726863177587856,0.0410053767263889,34.93336872516275,0.0058784699067473,255.7609969226445,2.7557646107292766,1.3509256243336525,32.2091019417834,2331.38031586072,2174.74305170905,19.773616859452,1.33539014690971,30.64154194476,7.95656263633644,7.892313764262681e-07,1.2851039283136525,1.2072433089398945e-06,0.8401325024401396,10264.990443983434,21.015469365596644,2054.921417084112,98.80616525934144,0.8401325024401396,0.3503102497976786,0.2290141834514129,0.2290141834514129,2.282233339251427,2.651117150118001,0.0024255762328718898,1.832047812834909,0.0233013495203171,9.575938022710398,10.635714463243634,0.01915420110736736,0.08332438352287992,4.308874468873881,0.05508740749599077,0.03601471326451225,0.03601471326451225
3018.9713322091065,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0073228764813232,9.0,L,,,,,,,,,,,3060.0924877484126,2.726420562900407,0.0410053767263889,34.93332848125163,0.0058784699067473,255.7650395467037,2.755234357836575,1.350901126162484,32.21464092581176,2331.38380952235,2174.74773513254,19.7739646498221,1.33541913823506,30.6475220755688,7.95653628141288,7.893552251248611e-07,1.284872625875256,1.2074213889832157e-06,0.8399891952457644,10264.978618517462,21.01534520469916,2054.9283925162017,98.80399741163951,0.8399891952457644,0.3502345306225645,0.2289668373349625,0.2289668373349625,2.2822482407786833,2.6509733581752943,0.0024251135389328,1.8321595331951033,0.023299099224340168,9.575941574202371,10.635678621778453,0.01915414252000635,0.08332375426410915,4.308921971337808,0.055077385351234576,0.03600849987933029,0.03600849987933029
3508.642495784149,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0240361292707154,9.0,L,,,,,,,,,,,3560.50567729561,2.468166691280025,0.0410053767263889,34.911245380170776,0.0058784699067473,258.154001867237,2.490040323734435,1.35633668915616,35.562895168245014,2333.55642537797,2177.8376839802,19.9903010315573,1.35337043952663,34.3589699419151,7.9385345979746,8.697715560001783e-07,1.146435428305287,1.3226493616978125e-06,0.7538936283542681,10258.489613023836,21.01173805077332,2059.6248019067343,97.20114402269208,0.7538936283542681,0.3063038787326002,0.2014248136574624,0.2014248136574624,2.2813377282568266,2.600270607014382,0.0022155409518628782,1.9209005048538765,0.022259066263860695,9.575724611243164,10.623154297556962,0.019128738110742734,0.08303894285778776,4.347396778481103,0.04911966290073475,0.03230229047997587,0.03230229047997587
3509.5910623946047,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0216625470673843,9.0,L,,,,,,,,,,,3561.476133336705,2.4677246971773688,0.0410053767263889,34.91120791084483,0.0058784699067473,258.1592138613097,2.4893959511641417,1.3563174929734632,35.56644131510601,2333.55947642436,2177.84278043506,19.990588134458,1.35339616600131,34.3651556791938,7.9384974812795,8.699344492927117e-07,1.1461803795293364,1.322881929786602e-06,0.7537345357924798,10258.478602855426,21.01178977568464,2059.6331667073496,97.1978239520257,0.7537345357924798,0.3062230729232577,0.2013739807808765,0.2013739807808765,2.2810890081296478,2.5999619440590656,0.0022150436842260013,1.9209241673823774,0.022255452179702356,9.5756653587628,10.62307874914591,0.019128680522268897,0.0830379741547385,4.347407233838772,0.04910867100238266,0.03229543149968012,0.03229543149968012
3989.934654300169,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.061716024856199,9.0,L,,,,,,,,,,,4053.437932652132,2.2951700020397623,0.0410053767263889,34.89445176692701,0.0058784699067473,260.08975703021906,2.363691514928368,1.3599762917135083,38.90805417665345,2334.99321410127,2180.56511854485,20.161095310839,1.36860564450314,37.3506593998622,7.9182795819588,9.558438751778609e-07,1.0241189439387592,1.4450403706875657e-06,0.6774190118658843,10253.554896282849,21.071466144017517,2064.024536575222,95.4691158256104,0.6774190118658843,0.2688516643052863,0.1778360119692076,0.1778360119692076,2.2642123979808613,2.6171524307396288,0.002145940475473278,2.020820191328286,0.021955544699085238,9.571659092506913,10.627299132221994,0.019120801775142027,0.08295809751334424,4.392461069341434,0.04390174722771953,0.029040608431638564,0.029040608431638564
3999.10413153457,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.038771396890665,9.0,L,,,,,,,,,,,4062.839525035093,2.292740670661744,0.0410053767263889,34.894221508351755,0.0058784699067473,260.0946852759892,2.360723016771507,1.3605740322642206,38.98146839934014,2335.04279988151,2180.64067874084,20.1667619244373,1.36907098040078,37.4198425050607,7.91786471003476,9.575532330206257e-07,1.0219227484800757,1.4474613757507705e-06,0.6760425169872787,10253.487235986662,21.073620383980806,2064.1316802086308,95.43537814822834,0.6760425169872787,0.2682397768356135,0.1774512742355199,0.1774512742355199,2.2634424371559576,2.6168193856501256,0.00214525946200875,2.0213759299407656,0.021943130187012865,9.571476984578634,10.627217119129275,0.01912072535651663,0.08295481277420977,4.392716773267302,0.04380823798292988,0.028982019516500826,0.028982019516500826
4511.330101180439,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0721055002425558,9.0,L,,,,,,,,,,,4588.6428784614,2.177889581088551,0.0410053767263889,34.87714355252311,0.0058784699067473,256.8778701543741,2.5204731195280616,1.432273958135087,43.28164111056075,2340.06992410323,2188.5130675772,21.0064731269694,1.43004043742277,44.2372293796387,7.89056021077656,1.0572467443287428e-06,0.9010679712371892,1.588095834911413e-06,0.5998700821871775,10248.46896664187,21.42506059618032,2074.132543866456,92.95546311456316,0.5998700821871775,0.238970267941103,0.1590902338624871,0.1590902338624871,2.519197208075429,2.9664601908403947,0.0025249741620309335,2.151193427123544,0.024082816626511846,9.63516240512712,10.718669976440214,0.019167041882328213,0.08354628691130561,4.453945796807538,0.03878006874119713,0.025818116287451526,0.025818116287451526
4516.072934232715,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0602375892259003,9.0,L,,,,,,,,,,,4593.517019074709,2.176615789522776,0.0410053767263889,34.87694618489625,0.0058784699067473,256.8343143482609,2.516732602960821,1.4331187899402973,43.345292742117095,2340.12662856988,2188.60641552457,21.0172801787374,1.43079783190579,44.3190111038575,7.89028457959033,1.0582137946006825e-06,0.8999740271323977,1.5894556498876216e-06,0.5991767875757756,10248.410971181436,21.42988342158808,2074.248473990179,92.92805811280256,0.5991767875757756,0.2387169654911563,0.1589308804594938,0.1589308804594938,2.5170191297053073,2.9638412496888824,0.002525165716817442,2.1471679346554047,0.024053660634604058,9.63459315691651,10.717945463257283,0.01916706711777757,0.08353788715262496,4.452002935714705,0.038733638472398475,0.025788710194206418,0.025788710194206418
4976.391231028669,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0773406639100002,9.0,L,,,,,,,,,,,5067.064702721145,2.051264854026085,0.0410053767263889,34.85679369312565,0.0058784699067473,251.77208217212555,2.248582141877158,1.5328750975616257,50.86207771460492,2346.19590489225,2198.75587229646,22.2364936756874,1.51395354558038,52.9516862048414,7.86211603212281,1.15602087470171e-06,0.7979604014896176,1.726541701462412e-06,0.5342812632478068,10242.48926528828,21.989895591500453,2086.703994952773,90.06198175218613,0.5342812632478068,0.2157181557322262,0.1444359501235232,0.1444359501235232,2.368812848457414,2.7571283783952194,0.002659252095617884,1.7832517103253953,0.02166738479391975,9.596940882959368,10.66263367536146,0.019185192772240994,0.08288229946018501,4.288354773380865,0.034432301262169285,0.023055279990949494,0.023055279990949494
4982.0826306914005,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0630991706900136,9.0,L,,,,,,,,,,,5072.925665945161,2.0502072362852584,0.0410053767263889,34.8565810855476,0.0058784699067473,251.71256537491885,2.24519454334686,1.5340954220012282,51.05904012073312,2346.26418002779,2198.86911489572,22.2502712397683,1.51487866155126,53.0432257944215,7.86177239411319,1.1572748260053747e-06,0.7968048037381966,1.7282923974502466e-06,0.5335452160564826,10242.426791646698,21.996155583615703,2086.8433052697237,90.02965404238115,0.5335452160564826,0.2154556143172057,0.1442703554900081,0.1442703554900081,2.366591963351487,2.753684306545526,0.0026602824604912228,1.7792523817385304,0.021633286853610482,9.596392943236529,10.661743631325749,0.01918533561785139,0.0828733919909798,4.286693252137623,0.03438331938487346,0.023024108818445622,0.023024108818445622
5491.620994940978,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1031584236180092,9.0,L,,,,,,,,,,,5598.234521377576,2.0074838526651475,0.0410053767263889,34.841743436441774,0.0058784699067473,249.8064327772687,2.308955900014915,1.5764146061143265,56.50884385866734,2348.70744659011,2203.90066491312,22.8820577318411,1.55715950633588,57.6600723236439,7.83597402455859,1.2739352593348748e-06,0.7085825257821372,1.8904234207796004e-06,0.4775058612901462,10238.06682489168,22.20743804096609,2093.523430837249,88.16979603490506,0.4775058612901462,0.1914477692695046,0.129014516490094,0.129014516490094,2.446559974459963,2.835135517449246,0.0029490506309436046,1.7421974816647168,0.021946474863312422,9.616426348110277,10.683070410808973,0.01922750372835405,0.0829556975675933,4.271446132765679,0.030675386246832255,0.020672526807608085,0.020672526807608085
5985.508010118044,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1823817829009679,9.0,L,,,,,,,,,,,6108.51417203513,1.963717587238141,0.0410053767263889,34.86496115880089,0.0058784699067473,236.9469566231488,3.544225378057001,1.598513727454559,49.644275988735096,2368.05528192194,2222.47497682643,24.4288147290909,1.66719271886822,67.6316750153707,7.80529836516811,1.3986848766745474e-06,0.6293342918369869,2.062599547798423e-06,0.4267626051332311,10244.889233003032,22.85599291384187,2113.699035307437,85.91994860515044,0.4267626051332311,0.188061829635989,0.1275280202947614,0.1275280202947614,4.332180210291897,4.278692925208914,0.004724315760189805,2.23304932226855,0.03132480981526342,10.259521693258646,11.153349862181893,0.01957853823455617,0.08591416478068342,4.494052656087157,0.02779137530283516,0.018846436854681146,0.018846436854681146
5990.883220910624,"Milliman, 1977",M77,22.8,-55.1,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.1689314837487584,9.0,L,,,,,,,,,,,6114.073746809733,1.962482612896442,0.0410053767263889,34.8661450572694,0.0058784699067473,236.37924452927103,3.5589261435427093,1.5992286052020677,49.29092339829565,2368.95674302435,2223.22213901471,24.4870450095861,1.67148838730499,67.9829635650404,7.80457689565463,1.4001599497814707e-06,0.6281169110987658,2.06463191465142e-06,0.425966554357668,10245.237115469265,22.89018407666505,2114.4906871578155,85.84126778022923,0.425966554357668,0.1887570981903046,0.1280083521171637,0.1280083521171637,4.387003591005018,4.29531028813599,0.004752829019480567,2.2445587710928456,0.03138028045086111,10.282791474472821,11.159735233031602,0.01958543805199201,0.08593440522383743,4.4997826699619425,0.027749031002183643,0.018819022977965918,0.018819022977965918
1998.735244519393,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0031647762711081,9.0,L,,,,,,,,,,,2021.084080219352,3.645398996455001,0.0410053767263889,35.00260026917172,0.0058784699067473,252.08284824402932,3.4846493770476106,1.2947493976525406,20.97808116290489,2322.65099782522,2165.38094474011,19.0062642933802,1.26939610438334,19.6158914888708,7.98474352160901,6.435641128733083e-07,1.6275908724224843,9.960128325721068e-07,1.0516521892858632,10285.333776550797,21.163125727395386,2042.3777524978736,101.84006651484064,1.6275908724224843,0.4576096396548257,0.2956800677218299,0.4576096396548257,1.7518629994785904,2.5811010369599297,0.003145328133931976,1.3661277107877363,0.024227161060893135,9.463562963754303,10.618478354406324,0.019258584814832683,0.08358800950537378,4.132348596401584,0.07002893700863669,0.04525058230444563,0.07002893700863669
2510.434232715009,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0012878560373305,9.0,L,,,,,,,,,,,2541.585111699705,3.044234082390654,0.0410053767263889,34.95976815004043,0.0058784699067473,253.685162478007,3.027905531247328,1.3319699346098663,28.341426345333108,2328.24136662761,2171.19836169804,19.5004430386775,1.31260094279561,26.3363469420223,7.97181219364358,7.133282146679675e-07,1.4396904243108406,1.0977019524602984e-06,0.9355652486054624,10272.747778989631,21.14919516291332,2050.0786598953514,99.9705066397754,1.4396904243108406,0.40037586985473,0.2601793718226429,0.40037586985473,2.1315695180870162,2.637343016484895,0.0026851061183538567,1.6869477688266001,0.023898639791439233,9.541152373295256,10.632289414166719,0.019188793470847024,0.08349338287481807,4.249210841409148,0.061787019734418025,0.040153272908413126,0.061787019734418025
3019.6037099494097,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0057404883457691,9.0,L,,,,,,,,,,,3060.7380179789266,2.7260664028870294,0.0410053767263889,34.933296275116454,0.0058784699067473,255.76827958120623,2.754797586858997,1.3508809545769946,32.219072359762094,2331.38659932256,2174.75147816696,19.7742424907896,1.3354423012571,30.6523044630657,7.9565151936852,7.894543178001829e-07,1.2846875971075855,1.2075638715237014e-06,0.8398745561021191,10264.969154910548,21.015246086760087,2054.93397020728,98.80226187292068,1.2846875971075855,0.3501739506350474,0.2289289567442647,0.3501739506350474,2.282251237524358,2.6508465674036885,0.00242473323273755,1.8322414438194923,0.023297196201085224,9.575942288421619,10.635647019524292,0.019154094373003958,0.08332322215824266,4.308956800485442,0.05506936444549074,0.03600352700082051,0.05506936444549074
3020.5522765598653,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.003366906142438,9.0,L,,,,,,,,,,,3061.706316826817,2.725535052852816,0.0410053767263889,34.93324794866976,0.0058784699067473,255.7731491738658,2.7541219857554107,1.3508497664077883,32.225720036962905,2331.39077580017,2174.75708683056,19.7746586262207,1.33547699765546,30.6594753267964,7.95648355560563,7.896029796841675e-07,1.2844100758866743,1.2077776261863422e-06,0.8397026083839821,10264.954954433137,21.01509776947672,2054.9423326029228,98.79965645816044,1.2844100758866743,0.3500830738003733,0.2288721302799813,0.3500830738003733,2.282241135646396,2.6506371678469485,0.0024241462462230973,1.832352155508324,0.02329417445414601,9.57593988082823,10.635594830359594,0.01915402007472785,0.0833223773274634,4.309003878136569,0.05505732793262095,0.03599606416965492,0.05505732793262095
3516.231028667791,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0050474716440666,9.0,L,,,,,,,,,,,3568.2694422646337,2.4646356541365124,0.0410053767263889,34.9109456735325,0.0058784699067473,258.195936288879,2.484303956683372,1.356188541043721,35.59763778992967,2333.5805132111,2177.87818230202,19.9925668801768,1.35357413163733,34.4082418977755,7.93823755178621,8.710754813370378e-07,1.1443965737340425,1.3245109276989408e-06,0.75262179832496,10258.401545772089,21.01215117008007,2059.691457504854,97.17457362708552,1.1443965737340425,0.3056575118035569,0.2010181710475725,0.3056575118035569,2.278883695008921,2.5972105424666236,0.0022111125606596818,1.920683866878085,0.02222516667886223,9.575140254606065,10.622405688068019,0.019128225708515335,0.08302986230208508,4.347301061174134,0.049031655341866834,0.032247366738584846,0.049031655341866834
3517.179595278247,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0026738894407355,9.0,L,,,,,,,,,,,3569.239931630666,2.464195152137856,0.0410053767263889,34.91090822178539,0.0058784699067473,258.2012124193303,2.4835007387494605,1.3561708435619162,35.60295463576053,2333.58347507881,2177.88320344071,19.9928454850047,1.35359927793665,34.4143679339172,7.93820040020006,8.712385966652697e-07,1.144141963655719,1.3247437866538876e-06,0.7524629659287403,10258.39054076913,21.01220279512971,2059.699749966473,97.17125067910676,1.144141963655719,0.3055767357954513,0.200967348667807,0.3055767357954513,2.2785078237351106,2.596740316645532,0.002210492398186896,1.9205963154237253,0.022220189072192004,9.575050804190134,10.622290726208371,0.019128154031229517,0.08302853005084433,4.347262380719525,0.04902064462906445,0.032240494160953044,0.04902064462906445
3995.4152613827982,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0114723139827669,9.0,L,,,,,,,,,,,4059.057228832469,2.293703298204753,0.0410053767263889,34.89431334312675,0.0058784699067473,260.0936654668666,2.361343214276684,1.3603311643131566,38.95323125796014,2335.02213300584,2180.60945644734,20.1643812836741,1.36887678624286,37.3914799454777,7.9180323375321,9.56865337337582e-07,1.0228060910311336,1.4464871581359014e-06,0.6765961867139432,10253.514221162215,21.072720699146945,2064.087734145842,95.44900160235082,1.0228060910311336,0.2684843321676974,0.1776049995497868,0.2684843321676974,2.26327174230538,2.6163424348142224,0.0021450702645440154,2.0207380925516656,0.02194310374688724,9.571436620461844,10.627099686001333,0.01912070413033555,0.08295480578029617,4.392423299124225,0.04384572169543913,0.02900550174682684,0.04384572169543913
4012.2259696458686,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0059368430779181,9.0,L,,,,,,,,,,,4076.294199078985,2.289445503011107,0.0410053767263889,34.89390870803163,0.0058784699067473,260.0941056321725,2.364489601273913,1.3615021242160057,39.073172160851016,2335.11968026678,2180.75447734184,20.175485939804,1.36977998035849,37.52176800692,7.91726653670584,9.600030729399815e-07,1.0187916309830332,1.450930256941313e-06,0.6740800198701813,10253.395321223956,21.07684202673794,2064.2903937440337,95.38724157106796,1.0187916309830332,0.2673804692338524,0.1769113786693986,0.2673804692338524,2.2689412544365974,2.624768783848675,0.002150547606090641,2.028032529697204,0.02199506809472784,9.572778824149461,10.629177351454178,0.019121319384552474,0.08296856646038736,4.395783882484447,0.0436766141801048,0.028899607998178613,0.0436766141801048
4514.4392917369305,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0277957448774515,9.0,L,,,,,,,,,,,4591.838136872979,2.1770556598107857,0.0410053767263889,34.87701451234994,0.0058784699067473,256.84923473451056,2.518062861310433,1.4328266830636565,43.32329964361869,2340.10720196692,2188.57433615476,21.0135619897034,1.4305373052684,44.2908703102448,7.89037950870643,1.0578806065903926e-06,0.9003507434566462,1.5889871463264098e-06,0.5994155414246333,10248.431048851722,21.42822242020637,2074.2086108044105,92.93750293014324,0.9003507434566462,0.2388043643327994,0.1589858712078722,0.2388043643327994,2.5178093559990984,2.9647920645238655,0.0025251379032028127,2.1485829618713415,0.024064086619841944,9.634799632226745,10.718208431723266,0.019167063453492072,0.08354088977768466,4.452685565368817,0.03874963813938223,0.025798844059166114,0.03874963813938223
4517.126897133221,"Milliman, 1977",M77,22.8,-55.1,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0210705953013467,9.0,L,,,,,,,,,,,4594.600175321062,2.176331392040137,0.0410053767263889,34.876901916606904,0.0058784699067473,256.8247307044812,2.5158519674891164,1.433307858967121,43.359519239493245,2340.13910705677,2188.62707440493,21.0196770104456,1.43096574155374,44.3371528153566,7.8902233388125,1.0584288065107604e-06,0.8997310308950134,1.5897579788501691e-06,0.5990227782342568,10248.397963172658,21.43095505529127,2074.274157826192,92.92196152344728,0.8997310308950134,0.2386605006822617,0.1588953490147535,0.2386605006822617,2.51648791071244,2.963201717861101,0.002525163285466898,2.1462397326634854,0.024046728812313706,9.634454390610912,10.717768630677515,0.019167066797459383,0.08353589148727006,4.451555345052269,0.03872331238361254,0.025782169499403613,0.03872331238361254
